"UF","nome","PIB","Pop_est_2009","PIB_percapita","v0002_codigo_do_municipio","educação sem instrução","pobreza","renda"
"RONDÔNIA","Cacoal",908886.375,78675,11552.41992188,1100049,62.18529434846016,32.041003304902354,2434.8045691837274
"MARANHÃO","Urbano Santos",72605.1171875,22938,3165.2800293,2112605,75.70870763363047,80.44115008745166,899.766242690459
"PARANÁ","Conselheiro Mairinck",31834.11132812,3700,8603.80957031,4106100,62.08695747548445,37.165385077294616,1764.929036475183
"MATO GROSSO DO SUL","Bela Vista",224436.546875,23726,9459.51953125,5002100,63.54180094665318,47.90609470613482,2030.0350838991635
"SANTA CATARINA","Coronel Freitas",165294.203125,10520,15712.37988281,4204400,62.64679541695668,12.418949723734315,2924.345438745965
"PARAÍBA","Sossêgo",12804.03125,3089,4145.04003906,2516151,81.28065528519808,71.11446386034463,777.1671811535217
"BAHIA","Serra Dourada",73857.125,17858,4135.79980469,2930303,73.96172628313882,71.60788682582104,849.7056200083857
"RIO GRANDE DO SUL","Tiradentes do Sul",63663.21875,6991,9106.45019531,4321477,71.87407414654787,27.435585156714538,2040.7347950990188
"MATO GROSSO","Juara",638522.3125,33246,19205.99023438,5105101,69.68246003276653,30.051053123783568,2112.475100521786
"RIO GRANDE DO NORTE","Macau",351046.15625,28157,12467.45996094,2407203,66.0409435383182,44.25349558318604,1649.4041929031914
"RIO GRANDE DO NORTE","Governador Dix-Sept Rosado",99473.234375,12835,7750.14990234,2404309,73.89476521540183,62.2935838989015,1036.224949195926
"MINAS GERAIS","Bertópolis",25044.66210938,4780,5239.47021484,3106606,77.92757648732693,67.37600830432693,1061.0087418455375
"PARANÁ","Nova Prata do Iguaçu",111186.0703125,10822,10274.08007812,4117255,64.16395548284804,26.063086936218383,2375.771167534365
"TOCANTINS","Augustinópolis",88066.859375,15469,5693.12011719,1702554,66.91235789217926,59.466719582181796,1409.3412407383935
"MINAS GERAIS","São João da Mata",25577.03710938,2981,8580.01953125,3162302,70.06538804371748,28.92188508468775,1696.0967347156572
"RIO GRANDE DO NORTE","Vila Flor",15206.66503906,2745,5539.77001953,2415008,73.87277642514886,73.45019277918887,1086.3305527127354
"PARAÍBA","São Sebastião de Lagoa de Roça",41455.34375,11320,3662.12988281,2515104,78.16150651674863,64.36144649409005,977.0383186183066
"RIO GRANDE DO SUL","Doutor Maurício Cardoso",87776.3203125,5424,16182.95019531,4306734,69.37996232902077,27.999927888048447,1903.5032899041519
"RIO GRANDE DO NORTE","Patu",48704.7890625,11671,4173.14990234,2409308,71.64109435294104,59.952460586119855,1122.7180023965698
"SÃO PAULO","São José do Rio Pardo",1017558.25,53281,19097.9609375,3549706,53.1020224507225,19.70096908121445,2742.4096837415404
"SÃO PAULO","Ubirajara",45077.65625,4472,10079.98046875,3555505,62.59328664533268,23.4740051204654,1844.907370798288
"ESPIRITO SANTO","Venda Nova do Imigrante",232603.6875,20028,11613.91992188,3205069,61.212276756362684,24.041937137618056,2455.7847015335865
"GOIÁS","Montividiu do Norte",29883.86914062,4702,6355.56982422,5213772,73.02786867413906,60.842690432880715,933.0371684071052
"MINAS GERAIS","Coqueiral",90365.3359375,9747,9271.08984375,3118700,68.29035803140724,40.5841199590589,1653.0815473433026
"SÃO PAULO","Caiuá",101315.828125,5447,18600.30078125,3509106,64.92198263850663,35.754343968676096,1571.3652012103134
"RIO GRANDE DO SUL","Itapuca",30261.02734375,2465,12276.28027344,4310579,75.72006332318003,17.25556562480232,2450.86714308465
"CEARÁ","General Sampaio",25142.140625,6654,3778.5,2304608,80.3725250518508,71.3253334799264,1022.8498027236515
"RIO GRANDE DO SUL","Poço das Antas",25569.375,2098,12187.5,4314753,67.05153651207799,11.142698306815163,2724.820386174032
"SÃO PAULO","Ibitinga",711619.875,53148,13389.40039062,3519600,56.98353932946121,14.45686190550429,2658.4320120383186
"MINAS GERAIS","Guarará",25999.40429688,4114,6319.74023438,3128501,70.66305568792937,35.063156364630416,1511.60345219835
"PARANÁ","Campina do Simão",40686.328125,4272,9523.95019531,4103958,76.90797629941794,55.791210383810395,1231.1703562412222
"MATO GROSSO","Tabaporã",192724.125,10760,17911.16015625,5107941,67.14529392641013,30.302346393964072,1829.496437509461
"PARAÍBA","Olivedos",16201.1015625,3622,4472.97021484,2510501,70.28871247910946,71.11335348215164,735.2768734180728
"TOCANTINS","Taipas do Tocantins",11962.875,1999,5984.43017578,1720937,77.9271956489275,70.23592366579501,1069.1204213151568
"MINAS GERAIS","Cássia",189470.96875,17587,10773.34960938,3115102,67.69951727465168,21.33434296983741,2323.794714751802
"PERNAMBUCO","Bom Jardim",155675.359375,40924,3804.01000977,3300506,71.17275195530964,29.447784530831143,1952.7018212151625
"PARANÁ","Campo Largo",1341769.875,112548,11921.75976562,4104204,58.19692188766916,19.084039457032926,2583.4041180739678
"ALAGOAS","Major Isidoro",73942.796875,19530,3786.11010742,2704401,80.21785044049189,68.66025746366671,1007.9589581043733
"RIO GRANDE DO SUL","Cotiporã",91603.8125,4887,18744.390625,4305959,64.3572801805066,7.021805237460207,3440.734591246848
"AMAZONAS","Autazes",136269.859375,31774,4288.72021484,1300300,78.6505003119436,74.17662193730273,1086.11335665835
"MINAS GERAIS","Monsenhor Paulo",91459.2890625,7582,12062.69042969,3142601,62.95120738539782,24.070356470358554,1915.6984546896508
"BAHIA","Conceição da Feira",91810.5546875,20117,4563.83007812,2908200,65.9939635802402,63.3240559409478,1409.1698133976856
"MINAS GERAIS","Centralina",97284.4921875,10557,9215.16015625,3115805,67.4036919151058,32.79337590390133,1613.7129921397918
"MINAS GERAIS","Santana de Pirapama",58472.24609375,8820,6629.50976562,3158508,77.16095778352326,46.60001388685974,1307.0490286274776
"SANTA CATARINA","Tigrinhos",21709.40429688,1768,12279.0703125,4217956,68.19568020643969,25.777348230428487,1901.7713591652039
"PARÁ","Curuá",51835.18359375,12984,3992.23999023,1502855,77.40592179158865,84.04392915287158,840.7691597622528
"CEARÁ","Jati",28813.19335938,7518,3832.56005859,2307205,65.15687674066936,67.07219933437261,940.5479592953702
"MARANHÃO","Apicum-Açu",37902.859375,13890,2728.79003906,2100832,76.72440753713474,76.46880432497343,1050.0217817283692
"SERGIPE","Siriri",77082.734375,7946,9700.8203125,2807204,69.70962570029138,67.5247114007077,990.9259827274162
"SÃO PAULO","Rifaina",35500.32421875,3826,9278.70996094,3543600,56.368847040759846,24.309036245946515,2137.7610076564933
"TOCANTINS","Tocantinópolis",124657,21826,5711.39990234,1721208,62.66704290702495,54.15597162330492,1535.144053385963
"CEARÁ","Umari",25433.55859375,7891,3223.11010742,2313708,74.22179699317107,75.30224585496813,763.3619623038005
"PIAUÍ","Cabeceiras do Piauí",32028.62890625,9826,3259.58007812,2202059,78.35037034533366,69.06954689302982,944.1578567125487
"MINAS GERAIS","Barra Longa",37351.96875,7050,5298.14990234,3105707,76.30039974360058,55.13767145558677,1183.6700495714524
"SÃO PAULO","Lourdes",24232.84960938,2032,11925.62011719,3527256,58.964515041504114,18.00506249971811,2022.534694872048
"RIO GRANDE DO SUL","Pirapó",29192.28320312,2979,9799.36035156,4314555,73.33302477072206,38.597606021445095,1434.4533327931156
"RIO GRANDE DO NORTE","Serra do Mel",63727.42578125,9627,6619.66015625,2413359,73.28207436995538,66.93071955898367,1196.2081591213755
"ESPIRITO SANTO","Itarana",87713.796875,10667,8222.91015625,3202900,66.40831846478457,25.339372031006363,2113.20220925249
"SANTA CATARINA","Faxinal dos Guedes",209834.78125,10585,19823.7890625,4205308,57.44045994187479,16.17843188676703,2798.581782330808
"MARANHÃO","Viana",149946.109375,49348,3038.54003906,3205101,63.60930975932084,34.48748558019785,1754.3627535090534
"CEARÁ","Itaiçaba",27905.3046875,7955,3507.89990234,2306207,64.72679780529657,59.7137426898517,982.6106840695974
"BAHIA","Rio do Pires",36504.28125,11612,3143.66992188,2926905,75.536367757479,61.54042718962461,1098.04896671505
"ALAGOAS","Colônia Leopoldina",106579.515625,20181,5281.18017578,2702108,84.61138771525259,73.26343982208877,934.087087672468
"BAHIA","Antas",54676.39453125,17583,3109.62011719,2901601,72.69611984532905,66.31271309796088,1143.7062164093747
"MINAS GERAIS","Fama",24727.68554688,2259,10946.29980469,3125200,64.43449842755507,27.749266735974807,1841.594418371127
"RIO GRANDE DO SUL","Barra do Quaraí",108110.9609375,3873,27914.00976562,4301875,62.31324347436231,57.21107181420848,1191.0797994349116
"CEARÁ","Miraíma",37922.73046875,12737,2977.37011719,2308377,75.95488398828923,82.90485039111384,736.928758524887
"BAHIA","Buerarema",100712.015625,20830,4834.95019531,2904704,72.26239359832864,64.4955562931866,1116.3504614444162
"RIO GRANDE DO SUL","Nova Alvorada",74690.0625,3258,22925.13085938,4312757,65.36413900671621,15.035068959399332,3242.3629495106848
"MINAS GERAIS","Caratinga",684352.375,85472,8006.74023438,3113404,64.48195301708539,36.04409501501302,2012.6287570209388
"PERNAMBUCO","Correntes",69621.140625,16686,4172.43017578,2604700,82.27354395407087,71.35488798870398,1142.2671577774734
"MATO GROSSO DO SUL","Anaurilândia",106112.8203125,8697,12201.08007812,5000807,71.37671453828095,40.423259394642294,1681.5177041965426
"MATO GROSSO","Cláudia",168539.03125,11148,15118.3203125,5103056,69.02086099726704,32.11961619335018,2262.646825192107
"RIO GRANDE DO SUL","Morro Redondo",67334.1640625,6477,10395.88964844,4312450,67.51936028382826,26.47956780022041,2063.7288559709673
"MINAS GERAIS","Ervália",114948.84375,18855,6096.45996094,3124005,76.55285257551334,42.9823474240211,1422.3145609196067
"SANTA CATARINA","Capinzal",579022.8125,18996,30481.30078125,4203907,58.881701383377845,12.877733594364805,2553.766996614082
"RONDÔNIA","São Francisco do Guaporé",204591.984375,16491,12406.28027344,1101492,74.51622276122555,48.91256783362664,1618.5321151239662
"RIO GRANDE DO SUL","Horizontina",531785.875,19131,27797.08007812,4309605,51.16002547811741,11.455348020517473,3044.593906752391
"SÃO PAULO","Torrinha",89145.484375,9278,9608.26953125,3554706,60.43808267553082,14.305371005893576,2623.4463394462423
"RIO GRANDE DO SUL","Ernestina",60428.63671875,3094,19530.91015625,4307054,65.4493042254426,22.574352811907005,1818.9224537499026
"RIO GRANDE DO NORTE","Baraúna",130860.6796875,24347,5374.81982422,2401453,81.06685998706158,65.06599878610663,1018.5652914108839
"MATO GROSSO DO SUL","Jardim",217905.640625,24174,9014.04980469,2307106,72.3470469426958,70.30531676267474,989.334341673696
"PARAÍBA","Livramento",28879.02539062,7330,3939.84008789,2508505,78.30701430970956,74.11790139452225,736.0169246503557
"BAHIA","Boquira",67164.5625,22521,2982.31005859,2904100,74.92863054429469,62.90022622498424,1144.1556017697462
"ESPIRITO SANTO","Colatina",1724502.25,111365,15485.13964844,3201506,56.7525556274301,21.650573762578244,2528.126675501817
"PARAÍBA","Marcação",33224.39453125,7606,4368.18017578,2509057,82.69046243792262,74.51841657287694,832.9650718847251
"SÃO PAULO","Urupês",157686.28125,12388,12728.95019531,3556008,59.8603410072693,10.481310310813079,2574.639005565168
"PARANÁ","Pitanga",355735.15625,35052,10148.78027344,4119608,64.11503110869613,35.33537994405446,2064.067047637547
"PIAUÍ","Aroazes",24428.75195312,6019,4058.61010742,2200905,77.25884718510015,65.09322612684227,1024.6737049310343
"MATO GROSSO","Querência",509606.8125,11570,44045.53125,5107065,65.89236233063939,29.354751278436638,2273.870646261945
"SÃO PAULO","Alumínio",1693931.125,16427,103118.7109375,3501152,51.57115319896711,17.538556299821007,2711.8159453254066
"PARAÍBA","Condado",32832.8359375,6925,4741.20019531,2504504,77.64259415366755,61.71126344322761,1050.4360144392556
"SANTA CATARINA","Garopaba",197513.6875,16710,11820.08984375,4205704,56.0946548642698,16.612160166661738,2462.6772736559437
"MARANHÃO","São Domingos do Maranhão",117008.640625,33506,3492.16992188,2110708,76.92322739493524,74.1201972938063,875.9794391524298
"GOIÁS","Cabeceiras",112414.140625,6794,16546.08984375,5204003,68.13467177499157,49.90048353744354,1454.3266897038088
"MATO GROSSO","Torixoréu",56733.08984375,4113,13793.59960938,5108204,57.4541037706544,40.666150247488325,1598.9995824685095
"RIO GRANDE DO NORTE","Jardim de Piranhas",75420.5234375,14347,5256.87988281,2405603,76.22814651046777,58.404932033164215,1204.9188992480376
"MINAS GERAIS","Jequitinhonha",117934.671875,25060,4706.08984375,3135803,75.86559868533894,57.50484301644693,1310.600205105368
"SÃO PAULO","Santa Maria da Serra",72653.828125,5920,12272.61035156,3547007,67.1101076312747,27.89332749923669,1909.1489065678861
"PERNAMBUCO","Granito",31242.37304688,6955,4492.06982422,2606309,75.10635221886072,70.65311949419069,903.3033689945594
"BAHIA","Palmas de Monte Alto",77169.4921875,22061,3498.01000977,2923407,78.20638861404336,61.405826196659206,1094.8647229594194
"MINAS GERAIS","Jordânia",45021.6328125,11337,3971.20996094,3136504,74.15024833775973,58.625203899121345,1302.7079306122387
"GOIÁS","Inaciolândia",78616.3671875,5949,13215.05957031,5209937,67.92034406298664,29.632309924634754,1807.9686244125585
"RIO GRANDE DO SUL","São José dos Ausentes",100045.2109375,3314,30188.66015625,4318622,69.47156260366417,42.56764140082665,1600.6123274461515
"BAHIA","Santa Brígida",52940.23828125,15652,3382.33007812,2927606,80.89032654362478,73.63906507803452,828.3474053723975
"PARANÁ","Curiúva",95654.953125,15217,6286.06005859,4107009,73.27020001952283,40.51743850048785,1520.049177530211
"GOIÁS","Vila Propício",89775.4375,5359,16752.26953125,5222302,73.57561437530202,52.18918660669729,1263.7076459650689
"MATO GROSSO DO SUL","Porto Murtinho",227898.8125,15527,14677.58007812,5006903,68.74751713267725,47.83536119395581,1989.343600405165
"RIO GRANDE DO SUL","Santo Antônio das Missões",150622.046875,12016,12535.12011719,4317707,66.78238740203075,33.02885643191117,1583.4906756736555
"SANTA CATARINA","Águas Mornas",53939.671875,4503,11978.61035156,4200606,65.84429864369751,6.735347895271644,2779.757798531612
"PIAUÍ","Novo Oriente do Piauí",20731.03125,6321,3279.70996094,2206902,82.12843138764725,69.65369198992882,811.7908496593918
"ALAGOAS","Coruripe",463296.53125,53369,8681,2702306,72.0198356248853,65.19913880995715,1255.2675329264905
"PARANÁ","Altônia",141398.46875,20764,6809.79003906,4100509,64.53601820198566,19.55067020415435,1946.741579515716
"ALAGOAS","Novo Lino",47015.875,12449,3776.67993164,2705606,83.42891008749204,77.33536559752288,950.5207183288496
"MATO GROSSO","São José do Xingu",95578.59375,4218,22659.69921875,5107354,76.93064561587742,44.01321519940323,2018.7512144205475
"SÃO PAULO","Campos Novos Paulista",83582.3515625,5014,16669.7890625,3509809,65.27959238906888,32.11616293003797,1645.725346761173
"PIAUÍ","Floresta do Piauí",9299.80566406,2643,3518.65991211,2203859,82.14025474110312,68.90451515424633,714.1615863674266
"MARANHÃO","Davinópolis",35339.9140625,12091,2922.83007812,2103752,72.16406983500198,67.75312958832934,1072.2068666409484
"MINAS GERAIS","Espera Feliz",187388.671875,21612,8670.58007812,3124203,72.55321502245923,38.44079382059818,1535.0389618961926
"SÃO PAULO","Oriente",53553.72265625,6382,8391.37011719,3534104,49.17701877292567,20.644878517831952,2290.8288430185253
"SÃO PAULO","Arujá",1529719.875,80922,18903.63085938,3503901,51.94665935093313,24.55361693484997,3205.258928679291
"RIO GRANDE DO SUL","Esmeralda",60363.6640625,3383,17843.24023438,4307401,65.36194793824386,40.37722714852032,1526.9846367634327
"SANTA CATARINA","Trombudo Central",132319.421875,6520,20294.390625,4218608,57.66631500067405,10.435762424550418,2813.2388336936365
"SANTA CATARINA","Laurentino",140022.296875,5757,24322.08984375,4209508,58.041018210028085,7.672187718416907,2712.714410314079
"MATO GROSSO DO SUL","Ivinhema",215205.796875,21067,10215.29980469,5004700,63.891321483385326,24.0110670283228,2284.3154709114365
"PARAÍBA","Poço Dantas",14053.37597656,4046,3473.39990234,2512036,81.24793260982099,75.6767426613072,735.0432529525513
"MINAS GERAIS","Itueta",43540.2421875,6074,7168.29980469,3134103,78.52655759948641,49.9926272574833,1391.830202679691
"BAHIA","Itapebi",170321.296875,12003,14189.88964844,2916302,78.47216606663466,65.57910316816391,1008.8284546903013
"RIO GRANDE DO SUL","Dona Francisca",40484.5625,3593,11267.62011719,4306700,64.39272206189139,23.124544012736024,2304.477916722031
"MARANHÃO","São José de Ribamar",473406.96875,139473,3394.26000977,2111201,51.39152351119832,50.04287347559598,1765.3673320974035
"MINAS GERAIS","Caetanópolis",78357.734375,10040,7804.56005859,3109907,62.70286396302191,30.48425669568661,1907.406873420026
"PARANÁ","Tamboara",47812.11328125,4804,9952.55957031,4126702,59.2978686859566,18.789393755763506,1801.682941328468
"RIO GRANDE DO SUL","Hulha Negra",92290.2734375,6448,14313.00976562,4309654,68.78576647685412,44.13291359588997,1504.1486065846645
"MINAS GERAIS","Carvalhópolis",26304.3515625,3380,7782.35009766,3114709,63.25241729754221,25.727916494238485,1944.565861043879
"SÃO PAULO","Cosmópolis",804188.75,59297,13562.04980469,3512803,54.4933670558362,18.215450625357803,2811.996993100699
"SANTA CATARINA","Porto Belo",413353.3125,14228,29052.09960938,4213500,57.055513705671046,11.76656280773308,2763.9435925466164
"SÃO PAULO","Paulínia",7779836.5,84577,91985.25,3536505,47.287065516662324,10.9563032261171,4114.420426973148
"RIO GRANDE DO SUL","Mampituba",27385.796875,2972,9214.59960938,4311734,74.04575700933547,42.6624721159224,1372.4968747018902
"SÃO PAULO","Santa Cruz da Conceição",56048.78125,4154,13492.73046875,3546207,55.49673203609622,15.134364168135754,5039.871781623743
"MINAS GERAIS","Araguari",1915200.25,111095,17239.30078125,3103504,52.3618303159151,17.830168678745213,2623.6436606364
